5.003e15 2.9052e-08
6.243e15 3.006e-08
8.476e15 2.8125e-08
1.198e16 2.8125e-08
1.694e16 2.7105e-08
2.376e16 2.8131e-08
3.479e16 3.021e-08
4.638e16 3.126e-08
6.586e16 3.348e-08
1.016e17 3.489e-08
1.411e17 3.495e-08
1.921e17 3.276e-08
2.566e17 2.9199e-08
3.896e17 2.5776e-08
6.064e17 1.9767e-08
9.141e17 1.5396e-08
1.338e18 1.1046e-08
1.951e18 7.413e-09
2.763e18 4.287e-09
3.957e18 2.1945e-09
5.273e18 1.0041e-09
6.892e18 4.248e-10
8.762e18 1.9794e-10
