# l, b
-36.00007845492241 -50.00029085203917
-36.00040979794795 -50.00182351022628
-36.00206933096253 -50.00948445375635
-36.01039030573385 -50.04779103159401
-36.05259000726029 -50.239347899463716
-36.12233914050671 -50.54561534686101
-36.19517293099377 -50.850860473563564
-36.27080734864376 -51.152815556362675
-36.32772408922119 -51.414805024504574
-36.37530854013812 -51.65205889588689
-36.422919995138045 -51.879429315819436
-36.47455533133722 -52.10347966796128
-36.53144303363771 -52.326957520749026
-36.59340182597087 -52.550784775664916
-36.65964956184727 -52.77506748426649
-36.72924474957052 -52.99960047760661
-36.801290497202075 -53.22409901433155
-36.87500739277217 -53.44829265086843
-36.949744729626005 -53.67195569178213
-37.024967516864244 -53.894911268938614
-37.10023682701181 -54.11702597094652
-37.17519067025521 -54.338202142288274
-37.24952777386241 -54.558370540719835
-37.322994630610566 -54.77748416532124
-37.395375450436184 -54.9955133354281
-37.46648446569221 -55.21244185513605
-37.536160065137594 -55.42826404679907
-37.6042603204437 -55.642982455108594
-37.67065956427198 -55.85660606024114
-37.735245761320435 -56.069148875275765
-37.79791847898572 -56.28062883377257
-37.85858731387135 -56.49106689727248
-37.91717066727083 -56.70048633041754
-37.97359478995423 -56.908912104663486
-38.02779303669507 -57.116370401416766
-38.07970528496147 -57.32288819196541
-38.129277484600884 -57.52849287822835
-38.178167585654215 -57.73262059728712
-38.22885079941289 -57.934408892593915
-38.28115963724798 -58.13390191657379
-38.33496191089941 -58.33113518243385
-38.39014109425994 -58.526141826030056
-38.44659420206302 -58.718952946659435
-38.504229986666246 -58.90959789420035
-38.5629673990758 -59.09810451193908
-38.6227342705839 -59.28449934260184
-38.683466179477456 -59.46880780368656
-38.74510547370626 -59.65105433706006
-38.807600425544045 -59.83126253688998
-38.870904498413445 -60.00945525926341
-38.93497570939299 -60.18565471626659
-38.99977607364343 -60.35988255683377
-39.0652711192135 -60.53215993629374
-39.1314294625064 -60.70250757623176
-39.1982224361923 -60.870945816030975
-39.265623762595446 -61.03749465724668
-39.33360926661775 -61.202173801792824
-39.40215662312485 -61.365002684776
-39.47124513444283 -61.52600050269042
-39.540855534221784 -61.685186237586066
-39.61096981443654 -61.84257867773731
-39.68157107272832 -61.99819643526648
-39.752643377661485 -62.1520579611155
-39.82417164978439 -62.30418155770712
-39.89614155665226 -62.454585389592104
-39.968539420202 -62.60328749234118
-40.04135213506711 -62.75030577990688
-40.114567096593035 -62.89565805065322
-40.1881721374615 -63.0393619922256
-40.26215547196163 -63.181435185412916
-40.33650564705723 -63.32189510713517
-40.41121149949829 -63.460759132673644
-40.48626211830912 -63.59804453724692
-40.56164681206133 -63.73376849702397
-40.63735508040531 -63.86794808965383
-40.71337658939123 -64.00060029438353
-40.78970115016252 -64.13174199182589
-40.86631870064895 -64.26138996343282
-40.943219289926674 -64.38956089072238
-41.02039306494803 -64.5162713543027
-41.09783025937483 -64.64153783273065
-41.175521184277414 -64.76537670123824
-41.25345622048566 -64.88780423035637
-41.33162581240139 -65.00883658446163
-41.41002046310041 -65.12848982026881
-41.48863073057067 -65.24677988528876
-41.567447224948694 -65.36372261626916
-41.64646060663056 -65.47933373763308
-41.72566158514654 -65.59362885992854
-41.805040918699945 -65.70662347830059
-41.88458941428064 -65.81833297099509
-41.96429792827362 -65.9287725979034
-42.0441573674905 -66.03795749915433
-42.12415869056003 -66.14590269375961
-42.20429290961986 -66.25262307831817
-42.284551092258305 -66.35813342578278
-42.364924363660144 -66.46244838429307
