# l, b
-77.14285601872636 -10.000148625244469
-77.14285271785425 -10.000984419672202
-77.14283652427967 -10.005159818689371
-77.14276517260458 -10.026019331815952
-77.14264911458 -10.12988688119867
-77.1432975790837 -10.294548738158218
-77.14497101358825 -10.4572636643118
-77.14766557079064 -10.617949468264722
-77.15137505168602 -10.77651930806011
-77.15456308498561 -10.930088231958537
-77.1506585456493 -11.067072331430735
-77.14143676655608 -11.191511291987412
-77.12888554025845 -11.307456698292182
-77.11420040377665 -11.417280263170854
-77.0981531408966 -11.52245033395582
-77.08127250572724 -11.623912755148558
-77.06393985383424 -11.722292857275098
-77.0464427692185 -11.818009535104473
-77.02900645901948 -11.911343175692116
-77.01181267566535 -12.002478050931376
-76.99501129667564 -12.091529975015161
-76.97872742106318 -12.178565165674344
-76.96306567179775 -12.263613697664573
-76.94811276448812 -12.346679527844563
-76.93393904559022 -12.427748256716459
-76.92059948469357 -12.50679330514219
-76.90813445584718 -12.583780892400553
-76.89657052844693 -12.65867403108757
-76.88592139456587 -12.731435663698411
-76.87618898311865 -12.802031027074783
-76.86736475281621 -12.870429323270384
-76.8594311168372 -12.936604782577136
-76.85236293207232 -13.000537214791875
-76.84612898190146 -13.062212151169353
-76.84069338930905 -13.121620678874173
-76.83601691178737 -13.178759062142491
-76.83205808651911 -13.233628231609348
-76.82877421053543 -13.286233207789149
-76.82612215399826 -13.336582508775434
-76.8240590146786 -13.38468757751651
-76.82254262813456 -13.430562251502232
-76.82153195153377 -13.474222287742116
-76.82098734020731 -13.51568494848223
-76.82087073556258 -13.554968647901035
-76.82114578152357 -13.592092656638938
-76.82177788467833 -13.627076859031247
-76.82273423113168 -13.659941556948732
-76.82398377090743 -13.690707313886625
-76.82549717875058 -13.719394833133743
-76.82724679841432 -13.746024864313643
-76.82920657600087 -13.77061813318905
-76.83135198665802 -13.793195290270415
-76.83365995789336 -13.813776874412603
-76.83610879193037 -13.832383288186968
-76.83867808886573 -13.84903478236091
-76.84134867186489 -13.863751447296838
-76.84410251523185 -13.876553209495812
-76.84692267588098 -13.88745983186233
-76.84979322850862 -13.896490916560854
-76.85269920459207 -13.903665909577883
-76.85562653521984 -13.909004106303644
-76.85856199767076 -13.912524657609627
-76.8614931655996 -13.91424657602936
-76.86440836264947 -13.914188741754556
-76.8672966192883 -13.912369908241992
-76.87014763265599 -13.908808707291696
-76.8729517292064 -13.90352365350814
-76.87569982993139 -13.89653314809526
-76.87838341796196 -13.887855481965905
-76.88099450835126 -13.877508838168813
-76.88352561985641 -13.865511293652345
-76.88596974854782 -13.851880820396087
-76.8883203430885 -13.836635285949168
-76.89057128153773 -13.819792453419442
-76.89271684954642 -13.80136998096037
-76.89475171982268 -13.781385420803858
-76.89667093360916 -13.75985621642104
-76.89846991484711 -13.736799644060348
-76.90014438762464 -13.712232921261194
-76.90169038119076 -13.686173170737819
-76.9031042262401 -13.658637397547327
-76.90438253974678 -13.629642486618366
-76.90552221054233 -13.59920520008333
-76.90652038557496 -13.5673421744533
-76.90737445679463 -13.53406991767106
-76.90808204861466 -13.499404806074313
-76.90864100590682 -13.46336308129783
-76.90904938249176 -13.425960847140319
-76.90930543009058 -13.387214066418943
-76.90940758770807 -13.34713855783194
-76.90935447142047 -13.305749992847208
-76.9091448645446 -13.263063892632779
-76.90877770816722 -13.219095625042844
-76.90825209201572 -13.173860401671325
-76.90756724565368 -13.127373274983233
-76.90672252998615 -13.079649135532517
-76.90571742906137 -13.030702709273758
-76.90455154215661 -12.980548554973803
-76.90322457613749 -12.92920106172819
-76.9017363380807 -12.87667444658637
-76.90008672815094 -12.822982752288619
-76.89827573272429 -12.768139845116831
-76.89630341774983 -12.712159412860558
