# l, b
-25.714218417954218 9.999747535802511
-25.713881927090586 9.998485232104724
-25.71219921731142 9.992174137345266
-25.70377929273902 9.960629319926912
-25.661519639403668 9.803178770763928
-25.593344095976423 9.552260619310138
-25.526480941103326 9.352381529420072
-25.461362408427423 9.220004932709982
-25.396139228084373 9.113742259192161
-25.330236447891437 9.021181642067154
-25.263404516352352 8.93732342329098
-25.195509712114227 8.859820648272802
-25.126467793099557 8.7874716258192
-25.056218354070108 8.719637155697015
-24.984713462584313 8.655982056484447
-24.911912094301247 8.59634831130355
-24.837777197339445 8.540687754840196
-24.762274056734945 8.489024065780633
-24.685367852596784 8.441396356434304
-24.60696848777038 8.39658411154196
-24.52704082510045 8.354595685746945
-24.445566457819528 8.31584892458289
-24.362524003666408 8.280720260426904
-24.27788986872993 8.249556122028766
-24.19163884479368 8.222681022229494
-24.103744600169918 8.200403360375248
-24.014180102697754 8.183019598854713
-23.92376444198223 8.186698509915724
-23.83370844893924 8.232364071645875
-23.743908137955597 8.314735372302383
-23.65427033548129 8.429340385269729
-23.56470208340303 8.572229854042424
-23.4751072553279 8.739888175908025
-23.38538387966416 8.929167544183233
-23.295422319383484 9.13724109749262
-23.205104450864308 9.361571085952123
-23.114303915003738 9.599888017466848
-23.02288739352329 9.850176700678205
-22.930716723745682 10.110665337851474
-22.837651549754032 10.379814492846855
-22.743559484299343 10.656223745222347
-22.648622727928938 10.935589358188075
-22.5529108526522 11.216846017486004
-22.456413529607186 11.500023666553323
-22.35911476559171 11.785095105718673
-22.260994752999114 12.071990117096288
-22.162033413902495 12.360604906355485
-22.062208318043144 12.650817260913135
-21.961497506077173 12.942492243192197
-21.859881367898645 13.235487092752532
-21.757343567356195 13.529655625468106
-21.653871743739504 13.824851383016732
-21.54945801332751 14.120929802689215
-21.444099298802247 14.417749640974554
-21.337797514924244 14.715173843831485
-21.230559637070403 15.013070017471273
-21.122397676199288 15.311310618747013
-21.013328580312216 15.609772955025873
-20.903374079011293 15.908339059803591
-20.792560484590247 16.20689549182118
-20.680918460358857 16.505333091325564
-20.568482764628452 16.803546716582666
-20.455291976954136 17.101434976056208
-20.341388211787976 17.398899966155696
-20.22681682358554 17.695847020594176
-20.111626106563886 17.99218447474848
-19.995866991675037 18.287823446648076
-19.879592742885546 18.58267763507801
-19.762858654499876 18.87666313457913
-19.645721750999105 19.169698266725742
-19.528240490663464 19.461703426858012
-19.410474474086996 19.752600945374486
-19.2924841585632 20.04231496269898
-19.174330579211055 20.330771317093664
-19.056075077616356 20.617897444573504
-18.937779038678684 20.90362229027159
-18.819503636278302 21.187876230701132
-18.7013095883083 21.470591006451947
-18.583256921554234 21.75169966494286
-18.46540474683894 22.031136512918756
-18.347811044851102 22.308837078482636
-18.23053246295923 22.584738082443117
-18.11362412329935 22.85877741881676
-17.997139442462355 23.130894144397296
-17.881129963025806 23.40102847726943
-17.76564519718384 23.669121804162064
-17.650732482725083 23.935116696524904
-17.53643685160963 24.19895693518856
-17.422800911401023 24.46058754343144
-17.3098647398157 24.719954828226502
-17.1976657926587 24.977006429378363
-17.086238825417585 25.231691376186436
-16.975615828784747 25.48396015118338
-16.86582597836802 25.733764760402046
-16.756895598829114 25.981058809520196
-16.648848142655464 26.225797585122102
-16.541704183722363 26.467938140203877
-16.435481425736665 26.707439382937746
-16.330194725569875 26.944262167603323
-16.225856131387328 27.178369386496644
