# l, b
59.999908183668765 29.999878094263636
59.999449179286806 29.999268614224903
59.9971560738516 29.996222428314283
59.98573892805017 29.981022231619832
59.929922434886244 29.905837999834965
59.845528715219466 29.7887868363384
59.76826350301228 29.67658452696291
59.69957140029783 29.570347454772314
59.64110881407916 29.4713128500994
59.594685832768164 29.38077096040296
59.56215757515875 29.299956549282246
59.54552366739521 29.23003207602651
59.55542930888993 29.176094027597173
59.591020861734876 29.137289004562962
59.6490740243798 29.11146349503269
59.727169056991684 29.09674969065105
59.823260078021164 29.091397932898722
59.93549245994973 29.0937400619236
60.062142917656004 29.102206400119996
60.20161208576627 29.115354198487243
60.352432609360335 29.131888533534255
60.51327616307772 29.15067050158352
60.682954140429445 29.170714238427962
60.8604120538354 29.19117643222243
61.04471952518234 29.21134188035643
61.23505792686004 29.230607732229224
61.43070729794343 29.248468089226254
61.63103361449677 29.26449986858329
61.83547703237961 29.278350320461527
62.04354139143575 29.289726273901593
62.25478505817378 29.29838501688099
62.46881306037654 29.30412663653238
62.68527040302467 29.306787620188068
62.90383642838504 29.306235521687537
63.124220078649415 29.302364515223534
63.346155927010514 29.295091682178274
63.569400856260415 29.284353900185447
63.79373127918476 29.270105225711625
64.018940810142 29.252314680818063
64.24483831120938 29.2309643712168
64.47124621822688 29.206047890323337
64.6979990832565 29.17756896947358
64.92494267253593 29.145540152047978
65.15193280851692 29.109981814224927
65.37883448974146 29.070921260637547
65.60552116406481 29.02839191256005
65.83187409986277 28.982432587354218
66.05778183874071 28.93308685539916
66.28313971603575 28.880402463244607
66.5078494377245 28.824430813761396
66.73181870428581 28.765226495705814
66.95496087368258 28.702846856444367
67.17719465697394 28.637351612663974
67.3984438411872 28.56880249476797
67.6186370350126 28.49726292137188
67.837707433656 28.422797700896794
68.05559259982536 28.345472757740023
68.27223425835071 28.26535488090619
68.48757810236232 28.182511493329603
68.70157360928378 28.097010440433742
68.91417386513899 28.008919796783275
69.12533539581938 27.918307690026065
69.33501800398912 27.82524214175396
69.54318461018384 27.729790925523794
69.74980109630835 27.632021443231743
69.95483614903242 27.53200062259795
70.15826109929041 27.429794841178133
70.3600497518117 27.325469886941175
70.56017819464596 27.219090973594067
70.75862457177038 27.110722843337374
70.95536878999985 27.000430015596724
71.15039211080565 26.88827728689155
71.34367654222561 26.774330670464206
71.53520388624979 26.658659111879786
71.72495419940408 26.54133757151086
71.91290327810694 26.422452476464724
72.09901860441404 26.302111116737038
72.28325311722767 26.180457043901495
72.46553665912282 26.05769288333944
72.64576694375978 25.93410762425791
72.82380607572105 25.81009464358793
72.99949200064663 25.686135179546213
73.1726679738527 25.562732581065436
73.34321617527864 25.44032512444507
73.51107489158854 25.319230528905376
73.67623411267037 25.19964336299342
73.83872023126617 25.081664301038572
73.99858088936435 24.965333905876374
74.15587428985025 24.850658203387496
74.31066282684789 24.73762475543462
74.4630096455641 24.62621182276544
74.61297691160111 24.516393307341595
74.76062500329779 24.40814132626393
74.90601218007306 24.301427516231982
75.04919448808069 24.196223675980928
75.19022578012537 24.09250206992024
75.32915778783378 23.99023556109516
75.46604021540323 23.88939765958386
75.60092084004273 23.78996252991301
75.73384561207595 23.69190497931081
75.86485875153652 23.595200437594755
75.9940028399604 23.499824933960102
76.12131890697265 23.405755073182828
76.24684651168207 23.312968012394244
76.37062381908045 23.22144143892253
76.492687671717 23.131153549378432
76.61307365693874 23.042083030012503
76.73181616998677 22.95420903830359
76.84894847322445 22.867511185710104
76.96450275175785 22.78196952150577
77.07851016569118 22.697564517620975
77.19100089924319 22.61427705441346
77.30200420693367 22.532088407296875
77.41154845703518 22.450980234160653
77.51966117246994 22.370934563519494
77.6263690693201 22.29193378333592
77.7316980931067 22.213960630463642
77.83567345298229 22.136998180663625
77.93831965397152 22.061029839148922
78.03966052738521 21.986039331617587
78.13971925952421 21.912010695736647
78.23851841878141 21.838928273042825
78.33607998124332 21.766776701228736
78.43242535488515 21.695540906785855
78.52757540244738 21.625206097977692
78.62155046307556 21.555757758119167
78.71437037279998 21.487181639139884
78.80605448392654 21.41946375541089
78.89662168340547 21.35259037781642
78.98609041023998 21.28654802805331
79.07447867199343 21.221323473142604
79.16180406044893 21.156903720138775
79.24808376647263 21.093276011023537
79.33333459412809 21.03042781777207
79.41757297408614 20.96834683758066
79.50081497637221 20.907020988245563
79.5830763224898 20.8464384036838
79.6643723969568 20.786587429587346
79.7447182582888 20.727456619202957
79.82412864946164 20.669034729230372
79.90261800788271 20.611310715832385
79.98020047489986 20.554273730750754
80.05688990487381 20.49791311752236
80.13269987383899 20.44221840779057
80.20764368777604 20.387179317707098
80.28173439051776 20.332785744420168
80.35498477130889 20.279027762644848
80.42740737203899 20.225895621312105
80.4990144941664 20.17337974029312
80.5698182053503 20.12147070719583
80.63983034580649 20.070159274230726
80.70906253440211 20.019436355143522
80.77752617450327 19.96929302221198
80.84523245958866 19.919720503304735
80.91219237864156 19.870710179000188
80.97841672133208 19.82225357976321
81.04391608300023 19.7743423831781
81.10870086945059 19.726968411235994
81.17278130156795 19.68012362767518
81.23616741976299 19.633800135372812
81.29886908825702 19.58799017378669
81.36089599921328 19.542686116445733
81.42225767672294 19.497880468488038
81.48296348065263 19.45356586424519
81.54302261036052 19.409735064871963
81.60244410828696 19.36638095602013
81.66123686342607 19.3234965455556
81.71940961468374 19.281074961317852
81.77697095412734 19.239109448920757
81.83392933013236 19.19759336959398
81.89029305043046 19.156520198064147
81.94607028506371 19.115883520474934
82.00126906924902 19.07567703234539
82.05589730615678 19.035894536565724
82.10996276960783 18.996529941429852
82.16347310669165 18.957577258704028
82.21643584030984 18.919030601730924
82.26885837164765 18.880884183568483
82.32074798257675 18.843132315162894
82.37211183799197 18.805769403555185
82.42295698808488 18.768789950120727
82.47329037055663 18.732188548841133
82.52311881277241 18.69595988460793
82.57244903386021 18.660098731557575
82.62128764675542 18.624599951437084
82.66964116019385 18.58945849199993
82.71751598065502 18.554669385431534
82.76491841425745 18.52022774680398
82.81185466860765 18.486128772559265
82.85833085460483 18.452367739020833
82.90435298820248 18.418940000932654
82.94992699212875 18.385840990025564
82.99505869756668 18.353066213610283
83.0397538457959 18.320611253196684
83.0840180897971 18.288471763138894
83.12785699582028 18.256643469305665
83.17127604491829 18.225122167775734
83.21428063444641 18.193903723557536
83.25687520895309 18.162984313127374
