# l, b
-35.999985693632645 -18.00029085253951
-35.99989754305597 -18.001823530704698
-35.99945738220454 -18.009484999725316
-35.99725851244045 -18.047805048341107
-35.98631208350822 -18.239726652554907
-35.96897694339988 -18.54786279904289
-35.949339096859745 -18.841988218043618
-35.9189362159445 -19.07325570041673
-35.88280710445741 -19.273925665681695
-35.84378952471249 -19.461471995220233
-35.80312078634767 -19.643209123539492
-35.76147524141355 -19.822823304020147
-35.719290719329685 -20.002432535078224
-35.676890684774165 -20.1833723212997
-35.63453299249921 -20.366532861573155
-35.59242776042202 -20.55251439941463
-35.550741268440895 -20.74170286105232
-35.50959423445039 -20.93431079287513
-35.46905937005536 -21.130405352314344
-35.429161084811334 -21.32993361248118
-35.38987852320449 -21.532748760469104
-35.35118113641276 -21.738742967262244
-35.313007912657724 -21.947761046019895
-35.27522515985126 -22.15944518578285
-35.23769160541213 -22.37346237910955
-35.2002636473331 -22.589508320321467
-35.16279971333709 -22.807309949805312
-35.125163348884406 -23.02662584182763
-35.08722518763865 -23.247245042784446
-35.04886403807453 -23.4689849381912
-35.00996732622073 -23.691688613585825
-34.97042957530463 -23.915218220771298
-34.93012102440137 -24.13937598291508
-34.88893361985941 -24.36402014987527
-34.8468080485896 -24.589124896425083
-34.803685221401196 -24.814658007179663
-34.75950791750689 -25.040585566721525
-34.71422183882897 -25.266874742008998
-34.66777627024209 -25.49349532047816
-34.62016232858806 -25.72039992373631
-34.572309332007805 -25.947027266037846
-34.52522537135153 -26.17273732312697
-34.478821090031865 -26.397483001449263
-34.43301884522037 -26.6212193832909
-34.387751410155886 -26.843903650087302
-34.342960825679874 -27.065494968984215
-34.29859738320867 -27.28595436504762
-34.25461872288169 -27.505244592431065
-34.21098903231985 -27.723330012004503
-34.16767833313423 -27.940176479302032
-34.12466184394947 -28.15575124440318
-34.08191941048742 -28.370022864402305
-34.03943500432337 -28.582961140941386
-33.99719623861279 -28.79453702373107
-33.955193962621856 -29.004722569108154
-33.91342188965789 -29.213490898264446
-33.87187625561868 -29.420816157129092
-33.83055550899038 -29.626673483155226
-33.78946002889419 -29.831038977972415
-33.748591868274715 -30.033889685003764
-33.7079545197342 -30.2352035712666
-33.66755270186073 -30.434959512679402
-33.62739216418686 -30.633137282287546
-33.587479509156886 -30.82971754089801
-33.54782202968352 -31.024681829680432
