# l, b
36.000128211823075 -18.000191650452134
36.00079867841192 -18.001125455732453
36.00415130078961 -18.005794819788488
36.02094438916073 -18.029131081249297
36.10566417026766 -18.145540136379662
36.24383884253054 -18.33080858406134
36.38524922298064 -18.514782227579225
36.52665740537502 -18.689478457338016
36.6558708242902 -18.826195371291963
36.7784119423412 -18.93998371343225
36.89840676952235 -19.04161154490993
37.01792171883279 -19.136433652555557
37.13813720374406 -19.22746942464037
37.25979977422412 -19.316582751191273
37.383420291385136 -19.40499474301234
37.50936859392513 -19.493525605767076
37.63792135238893 -19.5827156896325
37.76928733812844 -19.67289036795336
37.903621590478245 -19.764199518706132
38.04103432765703 -19.85664689536311
38.18159761120763 -19.950116501679535
38.32535118401378 -20.04439840148058
38.472307984051746 -20.13921384923267
38.62245935457252 -20.234238587272028
38.77577978601622 -20.329123106281024
38.93223101838813 -20.423509119779798
39.091765407799905 -20.517042076005207
39.25432855055254 -20.609379994689004
39.41986122791257 -20.700199191586744
39.58830077450841 -20.78919755379938
39.75958198660032 -20.876096006901342
39.93364081247924 -20.960641590406297
40.11041164863706 -21.042603826964804
40.289821990074714 -21.121768868160437
40.4717984499548 -21.197943835426145
40.65626652459947 -21.270955135693153
40.84315040640274 -21.340646890373865
41.032372820881456 -21.406879485302184
41.22385489527599 -21.46952826044985
41.41751606269805 -21.528482343247493
41.6132740034206 -21.583643620041013
41.81104462325392 -21.634925834872604
42.01074206783788 -21.682253802096042
42.21227877094179 -21.72556271838818
42.415565534380214 -21.764797559853722
42.620511636841975 -21.799912550698163
42.82702496873222 -21.830870691071492
43.03480341190764 -21.85779289202822
43.24263963767995 -21.881478654678922
43.450307401467235 -21.902062626680326
43.657788362212635 -21.919535153895005
43.86505941281636 -21.933891812085744
44.07209333118353 -21.945133015769184
44.278859366738594 -21.95326366194759
44.48532377034081 -21.958292803794237
44.69145027423874 -21.960233350116656
44.897200527636905 -21.95910178706212
45.102534492572985 -21.954917919077197
45.307410804083055 -21.947704626601563
45.5117870980378 -21.93748763837672
45.71562030954334 -21.92429531659353
45.91886694439536 -21.908158453396254
46.12148332574266 -21.889110077512193
46.32342581783515 -21.86718526999718
46.52465102826407 -21.842420988485255
46.72511599123681 -21.814855898339037
46.92477833163736 -21.78453021147987
47.12359641192931 -21.751485531774005
47.32152946299796 -21.71576470661563
47.51853769983872 -21.677411684531705
47.714582423038735 -21.636471378607904
47.90962610694203 -21.59298953558454
48.103632475342756 -21.547012610510265
48.296566565511895 -21.49858764687062
48.488394781329006 -21.44776216212923
48.679084936261496 -21.39458403863329
48.8686062869069 -21.339101419842518
49.056929557789 -21.281362611843395
49.24402695807477 -21.221415990108632
49.429872190856294 -21.159309911457076
49.61444045561813 -21.095092631161375
49.79770844448785 -21.028812225141518
49.97965433284358 -20.96051651717117
50.16025776482818 -20.890253011011406
50.339499834304085 -20.818068827351535
50.517363061717006 -20.74401064553166
50.69383136736683 -20.668124649867906
50.86889004155523 -20.59045648038563
51.042525711994195 -20.511051187923375
51.21472630888527 -20.42995319342201
51.38548102803909 -20.347206251242874
51.55478029237961 -20.262853416352087
51.72261571215115 -20.176937015203258
51.88898004412287 -20.089498620147076
52.053867150059894 -20.000579027193584
52.217286834832066 -19.910209012312734
52.37961558649551 -19.818193390494226
52.54125202095383 -19.724329451003758
52.702159136793014 -19.628685289549693
52.86230202012577 -19.53132682507951
53.02164774290347 -19.4323178248855
53.18016526647612 -19.33171993278607
53.33782535020372 -19.229592700109084
53.49460046491759 -19.125993619192016
53.650464711020255 -19.020978159153444
53.80539374101304 -18.914599803673227
53.95936468623862 -18.806910090532813
54.11235608762648 -18.697958652675922
54.26434783023063 -18.587793260560076
54.415321081352914 -18.476459865579983
54.56525823204897 -18.36400264435495
54.71414284181971 -18.250464043684165
54.86195958629738 -18.135884825985265
55.00869420774187 -18.02030411504376
55.154333468170684 -17.903759441913092
55.298865104953464 -17.786286790817076
55.442277788710655 -17.667920644910446
55.58456108336292 -17.548694031784166
55.7257054081875 -17.4286385685932
