# l, b
-120.00012438472113 -29.999923976882815
-120.00078820814207 -29.999602887457
-120.0041053924301 -29.997994440678713
-120.02067543693673 -29.98992299715775
-120.10312671154006 -29.948839153524176
-120.23360499332637 -29.880552826256263
-120.3621806880176 -29.809051524799827
-120.48868932206028 -29.73423417378839
-120.61294456488577 -29.655986717036996
-120.73474379461584 -29.57419299998406
-120.85387934835329 -29.488751087864237
-120.97015508702083 -29.39959305558321
-121.0834055371746 -29.306703855426747
-121.1935128955962 -29.21013371749112
-121.30041714828728 -29.110000020647178
-121.40411690753726 -29.006478287924427
-121.50466194593878 -28.899785706522657
-121.60214078268638 -28.79016223443342
-121.69666709367213 -28.677853597145504
-121.78836766872543 -28.563098487789176
-121.87737318406485 -28.446120404994275
-121.9638119292204 -28.327123434456496
-122.04780602691598 -28.206290883843828
-122.12946949852207 -28.083785732220296
-122.20890757060417 -27.95975208801076
-122.28621674770919 -27.834317104232593
-122.36148531469831 -27.707593008990724
-122.43479404675615 -27.579679058565155
-122.50621698971662 -27.450663317694676
-122.57582223105834 -27.320624230610427
-122.64367261926184 -27.18963197963065
-122.70982641229187 -27.057749645242854
-122.77433784957346 -26.925034189099655
-122.83725764939425 -26.79153728343076
-122.89863343750449 -26.657306009597374
-122.9585116711706 -26.522380825376015
-123.01693636359796 -26.386798581535302
-123.07394671338675 -26.250597521486267
-123.12958037405463 -26.113812624865464
-123.18387352098227 -25.976476084751603
-123.2368609423839 -25.838617667846208
-123.28857612957687 -25.70026500795263
-123.33905136301343 -25.561443847695006
-123.38831779229034 -25.422178239653558
-123.43640550941927 -25.282490715357362
-123.4833436152759 -25.1424024285689
-123.52916027950604 -25.001933277812107
-123.57388279435509 -24.861102011989338
-123.61753762297077 -24.719926322100687
-123.6601504427493 -24.57842292144807
-123.70174618427741 -24.436607616223462
-123.74234906638748 -24.29449536800812
-123.78198262779675 -24.152100349419644
-123.82066975575249 -24.009435993916508
-123.8584327120583 -23.86651504059012
-123.89529315681068 -23.723349574630856
-123.931272170134 -23.57995106404048
-123.96639027216513 -23.436330393070005
-124.0006674415054 -23.292497892787104
-124.03412313232994 -23.148463369114996
-124.06677629031711 -23.004236128634567
-124.09864536747229 -22.859825002642207
-124.12974833464017 -22.71523837451587
-124.1601026966088 -22.57048419351178
-124.18972550611835 -22.425569987841122
-124.21863337354449 -22.2805028899149
-124.2468424781846 -22.135289652817658
-124.27436857902603 -21.989936665743816
-124.30122702505062 -21.84444996848602
-124.32743276512245 -21.69883526505497
-124.35300035749873 -21.553097936501654
-124.37794397899886 -21.407243053005253
-124.40227743386228 -21.26127538528344
-124.42601416232068 -21.115199415376026
-124.44916724890825 -20.9690193468479
-124.47174943052906 -20.822739114452354
-124.49377310429924 -20.67636239329241
-124.51525033517946 -20.52989260751392
-124.53619286340985 -20.38333293856128
-124.5566121117599 -20.236686333023655
-124.57651919260296 -20.08995551009742
-124.59592491480483 -19.943142968824066
-124.6148397904884 -19.796250994759077
-124.63327404166753 -19.649281666149637
-124.65123760666431 -19.502236860308464
-124.66874014642038 -19.355118259468853
-124.68579105067248 -19.207927356372
-124.70239944399566 -19.06066545959951
-124.7185741917192 -18.91333369866408
-124.73432390571712 -18.765933028870872
-124.74965695007737 -18.618464235960705
-124.76458144665168 -18.47092794054581
-124.77910528048879 -18.323324602348126
-124.79323610515307 -18.175654524249662
-124.80698134793043 -18.02791785616408
-124.82034821492358 -17.880114598739237
-124.83334369603784 -17.732244606901983
-124.84597456985884 -17.584307593261595
-124.85824740842357 -17.436303131401043
-124.87016858188433 -17.28823065911752
-124.88174426306566 -17.14008948175315
-124.89298043191087 -16.99187877595226
-124.90388287981234 -16.8435975946627
-124.9144572138137 -16.695244875381864
-124.9247088606673 -16.546819456562694
-124.93464307073604 -16.398320114278874
-124.9442649217919 -16.24974564896777
-124.95357932302971 -16.101095095773033
-124.96259102055558 -15.952368239612252
-124.9713046085946 -15.803566879479195
-124.97972455956383 -15.654697920731806
-124.98785531097367 -15.505780836316928
-124.99570150921821 -15.356865026747423
-125.00326862934028 -15.208066676723039
-125.01056424858564 -15.059630971507907
-125.01759964770756 -14.911985864053015
-125.02438982895912 -14.765687426985135
-125.03095065249484 -14.621234850835393
-125.03729588486071 -14.478934837457485
-125.0434366717558 -14.33891640688039
-125.04938234516983 -14.201204951845527
-125.05514117668847 -14.065777981679217
-125.0607207908213 -13.932593623960388
-125.06612835810903 -13.801603116821825
-125.0713706840947 -13.672755930800676
-125.07645425393575 -13.546001793937165
-125.08138525863475 -13.421291462853468
-125.08616961352104 -13.298576994349558
-125.09081297324539 -13.177811820147632
-125.0953207449957 -13.058950745089719
-125.09969810062785 -12.941949916392181
-125.10394998800669 -12.82676678272093
-125.10808114169424 -12.713360050440961
-125.11209609305743 -12.601689639887395
-125.11599917984343 -12.491716642728933
-125.11979455525814 -12.383403280796504
-125.12348619657772 -12.276712866476919
-125.1270779133209 -12.171609764666508
-125.13057335500667 -12.06805935624014
-125.13397601852029 -11.96602800297786
-125.13728925511015 -11.86548301388808
-125.14051627703469 -11.76639261286662
-125.14366016387953 -11.668725907633132
-125.14672386856202 -11.572452859888655
-125.14971022304042 -11.477544256640757
-125.15262194374358 -11.38397168264511
-125.15547329992087 -11.2917042530932
