# l, b
-108.00031999125218 -49.99998810332114
-108.00198993537711 -50.00000143423461
-108.01033690855971 -50.000064173895076
-108.05205705548482 -50.00033637691784
-108.26026445547829 -50.000649502535985
-108.59172324591137 -49.997343074716106
-108.92041067016723 -49.98896713295289
-109.24528802031905 -49.975018517551874
-109.56511809962252 -49.95500565376544
-109.87863428639947 -49.92859200692737
-110.18479374518175 -49.895735232275584
-110.48298096769211 -49.8567312173244
-110.77304694621694 -49.81213513499833
-111.05519960699107 -49.76262235569903
-111.32984542296286 -49.70886820641763
-111.59746028377823 -49.65147959697039
-111.858511909518 -49.5909712145879
-112.11342391095616 -49.52776725903908
-112.3625649477071 -49.46221374936209
-112.60625033006194 -49.394593145682485
-112.84474859720176 -49.32513772056136
-113.07828929145991 -49.25404058147074
-113.30707026460871 -49.181464321998384
-113.5312639288465 -49.10754765461843
-113.75102236097015 -49.032410447313495
-113.9664813687422 -48.9561575421973
-114.17776368958282 -48.8788816603122
-114.38498149247282 -48.80066562528337
-114.58823833221845 -48.721584079449684
-114.78763067809062 -48.641704820536184
-114.98324911331494 -48.56108985297343
-115.17517928030662 -48.47979622308004
-115.36350262923591 -48.39787668921719
-115.54829701401933 -48.315380264871976
-115.72963716947977 -48.2323526630536
-115.90759509553779 -48.148836663389766
-116.08224036831916 -48.06487241816392
-116.253640393529 -47.98049770972553
-116.42186061399879 -47.89574816886441
-116.58696468068585 -47.81065746160555
-116.74901459439675 -47.72525745026499
-116.90807082395875 -47.6395783333741
-117.06419240537114 -47.55364876813276
-117.21743702553856 -47.467495978318354
-117.36786109346433 -47.381145850006426
-117.51551980121313 -47.29462301701087
-117.66046717650214 -47.20795093759742
-117.80275612842426 -47.1211519637439
-117.9424384875237 -47.03424740399595
-118.07956504121537 -46.947257580787145
-118.21418556536007 -46.8602018829456
-118.34634885265311 -46.773098813995716
-118.47610273837296 -46.68596603676182
-118.60349412393934 -46.598820414701486
-118.72856899864077 -46.51167805033833
-118.85137245983752 -46.424554321103976
-118.97194873188766 -46.33746391285714
-119.09034118400234 -46.25042085130913
-119.20659234719928 -46.163438531555755
-119.32074393049464 -46.07652974588784
-119.43283683644825 -45.989706710032024
-119.542911176157 -45.90298108795367
-119.65100628377515 -45.81636401533864
-119.75716073062486 -45.729866121857064
-119.86141233895015 -45.643497552300126
-119.96379819535717 -45.55726798667168
-120.064354663976 -45.471186659307484
-120.1631173993716 -45.38526237708754
-120.26012135922831 -45.29950353680061
-120.35540081682494 -45.21391814171418
-120.44898937331614 -45.128513817398634
-120.54091996983122 -45.043297826849575
-120.63122489939968 -44.95827708494891
-120.71993581871065 -44.87345817230147
-120.80708375971135 -44.78884734848157
-120.892699141049 -44.704450564720624
-120.97681177935863 -44.62027347606505
-121.05945090039955 -44.536321453031306
-121.14064515004104 -44.452599592783145
-121.22042260509909 -44.36911272985444
-121.29881078402391 -44.2858654464393
-121.37583665743885 -44.20286208226983
-121.45152665853065 -44.12010674410073
-121.52590669329074 -44.0376033148186
-121.5990021506079 -43.955355462192784
-121.67083791221117 -43.87336664728376
-121.74143836246377 -43.79164013252391
-121.81082739800718 -43.71017898948503
-121.87902843725577 -43.62898610634574
-121.94606442974137 -43.54806419507178
-122.0119578653086 -43.46741579832092
-122.07673078316056 -43.38704329608418
-122.14040478075526 -43.30694891207408
-122.20300102255351 -43.227134719870165
-122.26454024861835 -43.147602648831935
-122.3250427830672 -43.06835448978811
-122.38452854237664 -42.989391900511606
-122.44301704354166 -42.910716410988286
-122.5005274120894 -42.83232942848816
-122.55707838994927 -42.75423224244611
-122.6126883431799 -42.67642602916027
-122.66737526955436 -42.598911856314636
-122.72115680600555 -42.52169068733288
-122.774050235932 -42.44476338556992
-122.8260724963666 -42.368130718347444
-122.87724018500933 -42.291793360839115
-122.92756956712543 -42.2157518998116
-122.9770765823112 -42.1400068372265
-123.02577685112841 -42.06455859370859
-123.07368568160976 -41.989407511885425
-123.12081807563655 -41.91455385960316
-123.1671887351908 -41.83999783302305
-123.21281206848361 -41.76573955960327
-123.25770219596127 -41.69177910097024
-123.30187295619133 -41.61811645568363
-123.34533791163068 -41.5447515618988
-123.38811035427696 -41.47168429993078
-123.43020331120577 -41.398914494723215
-123.47162954999538 -41.326441918225875
-123.51240158404066 -41.25426629168437
-123.55253167775832 -41.182387287845366
-123.59203185168505 -41.11080453308123
-123.63091388747009 -41.039517609438164
-123.66918933276298 -40.96852605661353
-123.70686950599679 -40.89782937387109
-123.7439655010641 -40.827427021909294
-123.78048819187858 -40.7573184247126
-123.8164482368048 -40.68750297144689
-123.85185608291624 -40.61798001852898
-123.8867219699938 -40.54874889214807
-123.92105593407507 -40.479808891839596
-123.9548678101424 -40.411159296413956
-123.98816723306133 -40.3427993750702
-124.02096363484998 -40.27472840985809
-124.05326623413356 -40.206945742918386
-124.0850840088352 -40.139450877763885
-124.11642563283431 -40.07224369820533
-124.14729933541719 -40.005324942184046
-124.17771259714557 -39.93869722146068
-124.20767150884464 -39.87236717791945
-124.23717948213364 -39.806349855997176
-124.26623490266205 -39.740676756972924
-124.29482774226496 -39.6754077079862
-124.3229370887635 -39.6106401393722
-124.35053415550188 -39.546500135185845
-124.37759221043025 -39.48310940254315
-124.40409575571323 -39.420553432385816
-124.43004193303425 -39.358875361846486
-124.45543667029364 -39.29808801298777
-124.48029054824241 -39.238187438958796
-124.50461617831006 -39.179161679695056
-124.52842685564208 -39.1209953286717
-124.55173847802939 -39.063670473923494
