# l, b
179.99999999972744 -0.0006740679928935777
179.99999994861966 -0.0027253750760273423
179.99999944012075 -0.012981899358242911
-179.9999671570455 -0.06426321207752575
179.9999768942566 -0.14125415297030028
179.99793297478033 -0.26499989361176823
179.99042751423968 -0.41430025284466443
179.98226192575532 -0.5135962844290562
179.97269976283349 -0.6094333400239583
179.96658965955066 -0.6665951000556879
179.95997013869797 -0.7260710037551674
179.95395283288974 -0.7841485579554436
179.94814712304026 -0.8570784662915769
179.94495103703196 -0.9263607751628854
179.94395266482948 -0.9929499907302162
179.94431860257163 -1.0604208315448551
179.94584726400888 -1.1381776760930662
179.94969378165794 -1.2445186897489031
179.95511236486936 -1.350646310671117
179.95948629012207 -1.4291652606690384
179.96328057446712 -1.5052841298338677
179.96609687302734 -1.5864620317537006
179.96799323806232 -1.6797625930265263
179.96802973344165 -1.7427022215857995
179.96716968216722 -1.808226973903359
179.9651781108084 -1.8764591911659407
179.96058692518042 -1.9608871733247248
179.95813583716995 -1.9972387224977155
179.95336572030087 -2.0578984577246042
179.94811722056556 -2.1183359607918524
179.94588821987463 -2.144285861111329
179.94015767850703 -2.227053271907986
179.93651255252516 -2.320094065625655
179.93530889953823 -2.410533888444224
179.93602489632497 -2.5046965126171594
179.9394317038647 -2.6014730915846043
179.94286322090227 -2.678491283700603
179.9471265366676 -2.7587836906985355
179.95132786429477 -2.8213489693052547
179.95635057964705 -2.881636193123658
179.96361791501732 -2.950395482615804
179.97264333006882 -3.0186943074136012
179.986876848484 -3.107161731010635
179.9998803328866 -3.1791591296362007
-179.98968802817134 -3.236215319617481
-179.979563692322 -3.29031144976801
-179.96582904863683 -3.361531913042856
-179.95057490711457 -3.4438560883206044
-179.9379073406637 -3.5227318310575657
-179.92529127745408 -3.6085620488762262
-179.9141122564253 -3.688008359982646
-179.90452343745025 -3.764305934658334
-179.89723245090053 -3.8309924764478023
-179.8912490985374 -3.8965575684749756
-179.88736371015943 -3.9444283959258772
-179.88320096661747 -4.001938450937926
-179.88092139322126 -4.042712706582635
-179.87913033588987 -4.092005985654373
-179.8780982268143 -4.142844220164163
-179.87744146253812 -4.20696204707732
-179.87765822842414 -4.270388159011591
-179.87822895553876 -4.336595176338726
-179.87876921128927 -4.399427190050192
-179.87903402259914 -4.469353677369044
-179.87935480573603 -4.537012490789929
-179.87975544696948 -4.564317179837387
-179.88078136254416 -4.611747448238241
-179.88171877888902 -4.658550807928676
-179.88276117296013 -4.7139269109001845
-179.88389206130134 -4.7771071560427165
-179.88455929214152 -4.840487871787445
-179.88406381984018 -4.896298593367672
-179.88261874109324 -4.952920426254208
-179.88012170672897 -5.016548233506934
-179.87751000458778 -5.084014795131291
-179.8753228079286 -5.152152113545361
-179.87275678401843 -5.219678605493051
-179.87004208791882 -5.2856981448392855
-179.8666441199858 -5.354538567603875
-179.86240893463963 -5.421170165934233
-179.85753997489368 -5.483794954292662
-179.85180369072592 -5.547726173678433
-179.84506508616823 -5.6168194870927595
-179.83871804276248 -5.684397021294941
-179.83333885553114 -5.749522379159739
-179.8307207129582 -5.789434620277561
-179.82678220380518 -5.850491572321622
-179.82253492018268 -5.909401325303827
-179.81807612718964 -5.968606961292828
-179.813780587315 -6.029318432653779
-179.80949523433546 -6.088466955570962
-179.80492732410733 -6.1463070004035
-179.7977157835837 -6.221413897908754
-179.7884423844362 -6.301144338558482
-179.77782540774479 -6.37754327080768
-179.76657887203964 -6.446895278038872
-179.7555930185146 -6.514944215427813
-179.74531434478035 -6.581929581196522
-179.73667566107446 -6.637892321595615
-179.72855680836085 -6.689785241139325
-179.72053062772798 -6.738705274524154
-179.71120576831984 -6.788944170944486
-179.7048130353531 -6.818595245382427
-179.69350643233486 -6.8626830123759985
-179.6814651451826 -6.905526911636041
-179.66944344565582 -6.948008607953805
-179.6567788621461 -6.996300247764191
-179.6461048188663 -7.0453305612871775
-179.63691554338115 -7.096794537444732
-179.62940059244713 -7.1477217805547415
-179.6241072904743 -7.188445525931712
-179.61891930796943 -7.228990622167781
-179.61449752105125 -7.26772011233403
-179.61181997953526 -7.293221780070168
-179.60847122838288 -7.329722328454764
-179.60579437150588 -7.367125261000886
-179.60437228957628 -7.405030205264709
-179.60439844676137 -7.442312795788213
-179.60536987577126 -7.483918238668122
-179.60691992685415 -7.5221605815051245
-179.60948164687002 -7.555605330700154
-179.6125705806464 -7.5839338013725355
-179.615266063788 -7.601266290418192
-179.61876124027694 -7.6204155063715735
-179.62281851811397 -7.638927131846541
-179.62800616089433 -7.659292709799936
-179.63424892849045 -7.681845149079587
-179.6424436367313 -7.71152395035732
-179.64933353539723 -7.738463823339812
-179.65429472663806 -7.7600466079305965
-179.66050731664532 -7.790025322787912
-179.66911173314116 -7.821330008210199
-179.67696572792383 -7.8459208159859815
-179.68360966608668 -7.867738079920999
-179.6894598558298 -7.889053659469071
-179.69279644331206 -7.904850328750093
-179.69575391359032 -7.922707766546235
-179.69756906653993 -7.940055987476992
-179.69928155274673 -7.95858163834314
-179.70160132772253 -7.980553053744354
-179.70506479254166 -8.004304584784501
-179.70915215438833 -8.025065328465619
-179.71462306427938 -8.051724155573849
-179.71950391302238 -8.075580339275875
-179.72436807727857 -8.097031628300364
-179.72883266329845 -8.11101130868139
-179.73422735953488 -8.123249325217284
-179.74229119790772 -8.138234176154846
