# l, b
3.655368801038192e-05 53.999950010261614
0.00018911168696105046 53.99971819315203
0.00021880036578912987 53.99898248153222
-0.00047753343890182464 53.987053365879724
0.04641988791058975 53.99350586893532
0.08302080838292304 53.98816167864686
0.10993322521817317 53.95808683339855
0.1415334459475858 53.887473934611634
0.19444653069159076 53.81374336001759
0.2887664931098143 53.724510479064136
0.386217094233369 53.651419939976435
0.4902889238600415 53.56359250204393
0.5965989600742435 53.45950286053807
0.7303667726310032 53.32963389698958
0.8355907641461933 53.17357461839952
0.9131823338167728 53.038596102953534
1.011381180061774 52.90028586953838
1.1015696055688133 52.7800575065957
1.2068201032405608 52.64820236151424
1.293734262189029 52.53813332765275
1.3754012939860145 52.42099232602001
1.470391121479874 52.301543163816376
1.5617458882650521 52.19383839319814
1.6506227140580931 52.09037403497299
1.7351255355076938 52.00233488151107
1.8494429678907973 51.905315911355544
1.9795666108916392 51.80857277538956
2.1351027675257708 51.75154044892397
2.262767091365916 51.720006233550286
2.3943989548666065 51.69973448105313
2.518868967662731 51.69666525366014
2.6423591723655964 51.71478128359659
2.7637205400260227 51.75234634085435
2.88569475753046 51.80684349239876
3.002061248525867 51.863464207265366
3.1104767070031385 51.92016639412507
3.214142724375169 51.98848790176296
3.3240840652187424 52.05572433180027
3.4589101970135157 52.1253532228495
3.546647812296869 52.17203191298596
3.6330598736571735 52.223448262271134
3.7446274058763342 52.29895012324851
3.873240639695668 52.388580950095665
4.011641376015623 52.484174658291955
4.135708272054348 52.578000770879456
4.248239467180005 52.66896768840153
4.338238627832357 52.76341481091739
4.4168561074933415 52.857603602368364
4.492522587383597 52.95198740942078
4.57310593664496 53.061152547307344
4.661270820585221 53.18650292221864
4.796739228836343 53.36244874081185
4.898722780192678 53.48287589894194
5.001672752304263 53.604150801722405
5.049825485342031 53.66457649401891
5.11054288376618 53.74403452896662
5.156816469889271 53.8029019281817
5.201200330131206 53.85805050993469
5.275195891412408 53.946429714680306
5.352040189895867 54.034780740039
5.441869816535879 54.12956242840358
5.541227661428466 54.23621914543862
5.625489180231348 54.33519023049776
5.662898291231727 54.38281135296058
5.700339146553132 54.43135193720532
5.737184410906392 54.481385693388106
5.78117148296154 54.54187469475905
5.827787717262402 54.60523907827813
5.8859357762903075 54.687976560447666
5.951668993823504 54.78202710771467
6.0113483936192855 54.86177207251726
6.07296210186578 54.93996700665855
6.109141696065664 54.984569480306384
6.145528115040184 55.027970739989705
6.202894525600859 55.095966432118104
6.253433935420251 55.16071803214513
6.309827685200426 55.23563045062516
6.363973272216093 55.306844717523596
6.404679421376008 55.36621058416903
6.443756703963988 55.4268860863141
6.491888869859991 55.49543127558722
6.5464821369727675 55.56850011030418
6.621125750215904 55.65134302135462
6.691424410000698 55.72826410740544
6.752754970954205 55.797071963451245
6.815970591964162 55.866170916239284
6.886078067779949 55.94071932790548
6.9661508413933335 56.02276923637921
7.066538489346585 56.11995565734765
7.179554061529574 56.22227561475099
7.232025466081168 56.269466395351145
7.300975492213693 56.33115911476595
7.37936171340588 56.399327079288234
7.477665390425246 56.48255240256505
7.594557911229 56.57928029930861
7.716195490031145 56.674306902958236
7.85189751814034 56.77619413387833
7.960479348482767 56.85784328517526
8.06613221989182 56.936991740324316
8.167566318227333 57.01443688958389
8.27131978937149 57.095468221903225
8.368091380014956 57.17572889841351
8.468932299483349 57.262191708658115
8.584933390654713 57.36706228125603
8.658433404938295 57.43416210519528
8.7417373698834 57.50736372869098
8.84144604759428 57.58889182574852
8.950137769711342 57.671410302387194
9.048481978236506 57.74521469509364
9.149385536390497 57.81748704719947
9.235365069010117 57.875729915900216
9.329353084455839 57.9359981202512
9.441214171855133 58.00413190391883
9.541770611361693 58.06576897292978
9.63358134816329 58.124833397783384
9.7250387672169 58.1827155630679
9.816198685662062 58.23878376525889
9.910819487766883 58.29652612745939
10.004279205253047 58.352934892142144
10.103710442594608 58.41333474120697
10.205090676526618 58.47453017382627
10.322309617917895 58.544464170755866
10.442252745206147 58.61459945947103
10.546564538794131 58.673912673023715
10.702760444913883 58.75998216800625
10.841709137699617 58.8350283407093
10.925100570393747 58.880872200369986
11.006335280840462 58.92576191743342
11.097064910500446 58.97495101649492
11.192429266996415 59.02667281823637
11.283725128536405 59.0770961418258
11.38391872122301 59.13400067004805
11.482607897779724 59.191425079248134
11.571279258418697 59.24313015350679
11.665445636719248 59.29803299698748
11.741864304266613 59.342203784465816
11.822367365811079 59.388100197326345
11.916195120289414 59.44007278712389
12.016854630338576 59.496099033628575
12.124411321048065 59.55606751226943
12.241672458697971 59.61997264256381
12.372452802311587 59.69001163050448
12.505204113136905 59.76003407457584
12.619054661945599 59.81979691323839
12.731161866020525 59.878064842001685
12.869508859602696 59.94734553914127
13.021823086703655 60.0205357521667
13.177070924073966 60.09475151214505
13.325435032938632 60.166209116546256
13.491206606992808 60.24542600910664
13.656757576109168 60.324225813464444
13.793694645641308 60.388947607357046
13.929588069147432 60.452923895505435
14.070090822268583 60.51924685308405
14.235391469542703 60.59878667892299
14.423892174473766 60.69060873480808
14.630160247596764 60.79041965086299
14.88896422978292 60.91339520559219
15.104941228828617 61.01189078445144
15.347676477272946 61.12104158817145
15.61437627068441 61.23956158893711
15.867328631658456 61.353595639094976
16.11167181730045 61.46244880705367
