# l, b
-108.00045065422533 18.00034089587536
-108.00270078135436 18.00206524093705
-108.01393826740114 18.011058250806805
-108.06104171297966 18.053458723494696
-108.13773061702624 18.0940414290692
-108.24192485673527 18.124315732365538
-108.34279568792972 18.12890395822419
-108.38830427203342 18.138758861733542
-108.40029973336061 18.18237861641167
-108.37097549743947 18.24965363951081
-108.33734249697362 18.32575282873787
-108.29603208643957 18.397572835393923
-108.23852859367572 18.47570592353946
-108.18853551637183 18.556197788389078
-108.13529112279882 18.610490095938307
-108.08224673657898 18.63619297474245
-108.04091437316667 18.62743442935713
-108.0204142660671 18.611118834069696
-108.02584017941544 18.592905163595812
-108.04044785170379 18.58769600291416
-108.0559172529878 18.58449346757804
-108.06655648230007 18.593604130467376
-108.06045891929908 18.609840979420994
-108.02544190399132 18.626479884377307
-107.96999553300361 18.628884646072834
-107.89831378976506 18.64378237614359
-107.81499680028024 18.66668596487909
-107.73578546817046 18.69316338919104
-107.64770884887439 18.730832703698105
-107.58902790040591 18.756757170365884
-107.52122493636872 18.76581915245736
-107.45610755508162 18.762279743994196
-107.3869668139835 18.751121222530916
-107.30266757311261 18.732756515235373
-107.20501762068538 18.71772705574096
-107.11103566965141 18.70317279364789
-107.02121269251091 18.688703586884035
-106.95222546253481 18.67412753968118
-106.89882708967664 18.658342936059856
-106.86209791169557 18.63336388500088
-106.84305895250378 18.595056886800737
-106.83803127939196 18.567382011126934
-106.83440805824425 18.543265827068733
-106.83128004783617 18.51588155940141
-106.82555042711289 18.479858791928905
-106.82317370091116 18.458547092013088
-106.82348370491371 18.441182651790786
-106.82784925678575 18.426591926533774
-106.8343399532095 18.418816689004014
-106.8359243208372 18.420461159376845
-106.83345804610522 18.42866988714541
-106.83030820873078 18.439764194093193
-106.83052899773007 18.446885102691617
-106.83254837483129 18.445801095681677
-106.83745161687212 18.441406249909154
-106.84457864549141 18.435805324830465
-106.85119255130662 18.426177740342165
-106.85854132727579 18.40679518902526
-106.87146452871525 18.382303588715992
-106.88472837264888 18.35362143125656
-106.89946142016746 18.32406552252255
-106.91811644539953 18.293865185558722
-106.92997834657787 18.27356770178899
-106.94199123898211 18.258635682271986
-106.95608872536079 18.2480629821021
-106.97093208180391 18.24127458867888
-106.98304420099763 18.237796740675712
-106.99247819885504 18.23303971659019
-106.9976914594927 18.225523059469854
-107.00252843369927 18.216630321364338
-107.00857882059334 18.208726380217737
-107.01509163279796 18.20053401937753
-107.02202535433427 18.192349313482683
-107.02464233459962 18.183645348838105
-107.02605753587703 18.175240800749165
-107.02713599976575 18.16859311141952
-107.03188465499689 18.162737099554864
-107.04303431692203 18.157086700680573
-107.05825357845869 18.150699175684377
-107.07419137497459 18.144147786156893
-107.0805582782989 18.141352078174013
-107.0832523988385 18.139412588323655
-107.08346694036987 18.13789820523858
-107.08472527600574 18.135898954260266
-107.09041718962354 18.13476843466211
-107.1029222387411 18.13528144703774
-107.11489985288866 18.13638992858158
-107.13082073153848 18.139175763549332
-107.14997952035976 18.140636160839808
-107.16814955835821 18.144137865316736
-107.1847380034494 18.15687659729584
-107.19958968036215 18.173416016794224
-107.21111009379936 18.19161383294963
-107.21853977035033 18.206638392133964
-107.22519427946753 18.217981560401093
-107.23072574868628 18.225913287617644
-107.23254233262804 18.231928555821305
-107.23242052589816 18.23593520565314
-107.23134077445621 18.240109261482043
-107.23035669764631 18.246429967276132
-107.22992342221661 18.25099456551055
-107.22611653275641 18.252485640782822
-107.21655474757678 18.252740902521197
-107.2045818131403 18.255520384664454
-107.19752402861113 18.257648471170945
-107.19213311567967 18.257496082774413
-107.18673924184041 18.257964175654177
-107.1812485969238 18.25834014985177
-107.17438246815067 18.255446206164187
-107.16635904620314 18.252231309766987
-107.1549468637363 18.247924222046546
-107.14008289560238 18.2420101812334
-107.12003814696868 18.235074300144888
-107.10190818434643 18.229014591376664
-107.08363420731227 18.2221786960262
-107.0696856629806 18.218975237844706
-107.05981731556163 18.21762432302771
-107.05207085509403 18.216141779475436
-107.04128317982419 18.213210555247144
-107.03169227521883 18.209369613480032
-107.02346390756053 18.207139085557408
-107.01480027416187 18.203858458029973
-107.00409160520444 18.1990539853232
-106.98362667153533 18.192803590016634
-106.95684272870957 18.19075707187701
-106.93411612456889 18.193238892080874
-106.91058118075682 18.19832836033018
-106.8887392688837 18.20345008770324
-106.86666720102883 18.208903936228882
-106.84447367490925 18.214289513007678
-106.82205156275054 18.219582782877488
-106.78724220100449 18.229328424809093
-106.75302513082717 18.238804178806404
-106.72041727165231 18.24904063885947
-106.68916294515608 18.259562823550073
-106.65782883899725 18.269831061783133
-106.61804435187979 18.280329254961288
-106.58063120388528 18.287356378188427
-106.54897196883206 18.292438358659
-106.51362483859857 18.2979553425853
-106.47760126952643 18.303788164458414
-106.44333481880038 18.309449997165988
-106.40725376594969 18.31658604988697
-106.36674536504461 18.32534997915364
-106.32838938642429 18.334724144917303
-106.2951131556533 18.34326950488558
-106.2611285662359 18.352826903754785
-106.22699122241573 18.363588182730247
-106.19355134241393 18.37386220478079
-106.15997250631683 18.38177881622557
-106.12423910414083 18.38822797498543
-106.08495329026194 18.394253728115444
-106.0370589669538 18.400430009211775
-105.98099728186857 18.40929600181185
-105.93573213456288 18.4176368833689
-105.8917943924447 18.424556564314624
-105.84725355658315 18.431880454971978
-105.80949863239896 18.440419769440144
-105.76399319466516 18.452496323316886
-105.71645026285397 18.46534039122526
-105.66886191891058 18.477810314063756
-105.62997634506202 18.487007598797803
-105.59160325151807 18.495114168040264
-105.55762028305493 18.501973632933453
-105.52359650229896 18.510217022419123
-105.49033004439502 18.519511669325478
-105.45812666995695 18.529736554726572
-105.42353243054157 18.54074033444487
-105.38622244601507 18.55218499340703
-105.35080823711333 18.56377541597638
-105.31027953470976 18.578117221870517
-105.26796640428644 18.593917516841778
-105.22831482788816 18.608755846277543
-105.19446484257047 18.62054205247038
-105.15940347361872 18.631565515304704
-105.1227900683153 18.643906028860073
-105.083626755863 18.65842041491954
-105.04449318094171 18.67385343564377
-105.00493227141064 18.690781472233464
-104.96766757028884 18.707288737383518
-104.92927953049055 18.725088612763564
-104.89006225879177 18.743774088422896
-104.85304310147887 18.760988674235794
-104.8172194293523 18.776441817105304
-104.78236078285374 18.790793227638133
-104.74513060974719 18.805898570934936
-104.70499395334079 18.82215352791021
-104.66813851750703 18.836474566827928
-104.62978439844373 18.85178926830425
-104.59352499971682 18.866906090216755
-104.56143245369229 18.879835614952544
-104.52952528445343 18.89112558633839
-104.4887456076907 18.904370618026373
-104.44384830095598 18.91998727134973
-104.39936930121269 18.935590954306416
-104.36011501630945 18.949034713118756
-104.32402963518788 18.961213864738856
-104.27491604436007 18.9759054859075
-104.22101191855594 18.99160886818705
-104.16687387111283 19.00745864495288
-104.1083062366781 19.02443185457791
-104.0580414481115 19.03861570205619
-104.00960989002571 19.054499536281636
-103.96702670132322 19.069584292007562
-103.91570758879507 19.088326395004856
-103.86454813935497 19.106793811522518
-103.8147530653385 19.123707349406956
-103.75792580210778 19.140700473845488
-103.70263660220293 19.156835714250004
-103.6406023005569 19.174887142906424
-103.59932822915711 19.186565796782094
-103.55141229470696 19.198807831405215
-103.5038450987724 19.211206988369895
-103.45076727822214 19.224459617926435
-103.39823050842044 19.238577577652027
-103.34665764542541 19.25229132801322
-103.30118456375828 19.26437261950015
-103.2624276494123 19.274599591991702
-103.22378196194218 19.28542431578411
-103.15647102566886 19.305223077575477
-103.09740445322622 19.32457430138989
-103.04187352202433 19.34222819485798
-102.9904558277455 19.359490342276683
-102.95538605294307 19.371570860883427
-102.92181638097429 19.382969785194646
-102.87551410815051 19.398737378482124
-102.83590132727706 19.41351546064113
-102.79318739521933 19.430451521661883
-102.74901087279959 19.446981846837165
-102.69803316456127 19.465063460974065
-102.64797705723751 19.482437583324117
-102.60273961202144 19.498390460592198
-102.55160663224729 19.517178791185327
-102.50012377034517 19.5332186817934
-102.45124764572799 19.54736774373365
-102.39964175327037 19.561322584277583
-102.34427503289908 19.576987308994706
-102.30170131844493 19.58825934913189
-102.25969149550316 19.59979967285677
-102.21921247908156 19.611086777345598
-102.1794545618789 19.62266091469571
-102.13892041586871 19.63451846443326
-102.09221159398909 19.64912663346807
-102.05395117909094 19.66047924817261
-102.01133596251385 19.672228455638884
-101.96703485478551 19.685011548629607
-101.93077503785804 19.696124312276307
-101.89602484637477 19.70721423258206
-101.85360984852656 19.721186099171707
-101.81340105165727 19.73509078790803
-101.7704954176391 19.749582115388414
-101.7219213982247 19.764550625481586
-101.67365725357536 19.77969553011309
-101.62710314860924 19.796344027986432
-101.58222545369281 19.812309892274403
-101.53925060609085 19.82713952274915
-101.50691544302731 19.838105551521544
-101.474583644151 19.848988069595098
-101.44153442790042 19.859824518431004
-101.40748693191095 19.870978835289122
-101.37377647828255 19.882003269214785
-101.33851040758789 19.892733001211706
-101.30602426105607 19.902404984423566
-101.27495069351983 19.91176913622655
-101.24216793982026 19.921130829500292
-101.20872810415648 19.93055278736187
-101.17788810021376 19.93976072311827
-101.14915058946038 19.949049913208437
-101.1206690404618 19.958662820261605
-101.09206450756452 19.96763259560977
-101.05992012753974 19.976878659398952
-101.02779008614993 19.9858154127116
-100.99629443776418 19.99455185070622
-100.96539046968138 20.00323708714745
-100.93529021723762 20.011592787412347
-100.90495680477949 20.02005831063887
-100.87553606490926 20.02830220735992
-100.84620599441516 20.03624137817446
-100.81743078486056 20.044345233322375
-100.78889748363567 20.052773145956188
-100.7606331748604 20.061480649341224
-100.73264997178177 20.070272539923824
-100.70487812702831 20.078675662026455
-100.67735376001174 20.087116502500066
-100.65004817104766 20.095648810598654
-100.62295962767203 20.103617905865875
-100.59614034860991 20.1112327003716
-100.56938866605527 20.11882674739223
-100.54306048727855 20.126561833227587
-100.51726535877907 20.134083843114468
-100.49176683293959 20.141533299374263
-100.46668324824054 20.149184943920726
-100.44216723185242 20.156667131645293
-100.4179755658413 20.16425804966002
-100.39420954563774 20.17197296649961
-100.37063694637469 20.17929558792827
-100.3471768371815 20.186452898069035
-100.32382659644666 20.19393622210749
-100.30090667533374 20.20137735159328
-100.27826048463112 20.208735976128843
-100.25587826727472 20.21590052690122
-100.23372106664793 20.222833369905082
-100.21173512157242 20.2298483213095
-100.19010773774092 20.23675274577475
-100.1687188726014 20.243490217308718
