# l, b
35.99948481691312 -18.00024333325961
35.99692733700217 -18.001422462732464
35.98468639879085 -18.006114730596057
35.932133876649175 -18.007336718783456
35.864698721130125 -18.02386211426879
35.83054636400003 -18.078246106705837
35.843275819022864 -18.070045081282736
35.895829588338685 -17.995991912475173
35.93268236498139 -17.919329353824306
35.9698792733484 -17.8695429489714
36.00125666226392 -17.82555892558248
36.03749415197253 -17.776636295062993
36.113066190719024 -17.741123443632908
36.228845764143834 -17.734027086504323
36.344672093906 -17.754860706637515
36.42590334560806 -17.78625811174064
36.51701703402694 -17.833663705397054
36.58201782899538 -17.920694624338584
36.63116178226518 -18.00473304831858
36.70572375944049 -18.071594211794665
36.79311387532207 -18.114124746301624
36.874854780938335 -18.145507777114094
36.96697451218406 -18.168802989870674
37.06169230188929 -18.185581305861625
37.15773879579098 -18.209082180174033
37.24222996418246 -18.237602313245045
37.314866060409386 -18.264223860351603
37.38214088781873 -18.27634199897035
37.460755275409454 -18.280633414549182
37.54911132536809 -18.294622282302054
37.6183368217746 -18.320411134262645
37.67221288294611 -18.352029551388174
37.72850642578316 -18.39891381954913
37.79427172621964 -18.460990169612213
37.858474877415425 -18.534420073186325
37.917630275653714 -18.613647305363788
37.965429391565834 -18.68509222308676
38.00587506297435 -18.748838862070297
38.04335299400176 -18.829064896894046
38.0834463455089 -18.89793664991855
38.11251826055449 -18.944326733212304
38.141780460949505 -18.988991583692016
38.17305545637361 -19.036619482361584
38.20416107769475 -19.08210073434165
38.24224307772725 -19.130909461947628
38.294884894766966 -19.185370479614367
38.35378031569778 -19.23814595197974
38.41714306979008 -19.285519599301136
38.51706721607281 -19.33894958041823
38.66538831782884 -19.3930242695131
38.793987905335705 -19.42889532657378
38.90694197377989 -19.461060486545712
39.022817964501826 -19.49257615465392
39.123225822573936 -19.523054141966057
39.21622504641661 -19.56485278179352
39.28556912292996 -19.608712384005525
39.35273744390076 -19.657515640052374
39.424449557842934 -19.71194543526871
39.494339377239264 -19.76347048998721
39.551607139885384 -19.801911247905345
39.60456956122493 -19.836793442403795
39.65436242363098 -19.866065517119193
39.69997843683541 -19.889718104397655
39.73581104838255 -19.907624935198506
39.77595053998852 -19.928451163100096
39.81021692020653 -19.948191495610132
39.84353068660504 -19.968415978199406
39.87679693728595 -19.9871836015597
39.90930608161091 -20.004460742227987
39.944887233008245 -20.019127626384314
39.985664408038936 -20.029681331120553
40.030531916786 -20.038742685204436
40.07362863215975 -20.04770762072603
40.113678833270384 -20.056594388201443
40.14416620142667 -20.06138208128789
40.16805155763013 -20.062947889402025
40.19688001873864 -20.064687427282262
40.22678694758758 -20.06788057856314
40.26141633350927 -20.07300198108998
40.29696662711965 -20.078510518676406
40.32058688490159 -20.08315681357973
40.344080354728476 -20.087319956480133
40.37569981684434 -20.09388533748603
40.40615501133009 -20.103727253064967
40.43420758989153 -20.117329499199485
40.45708044217771 -20.130321859392854
40.486310577466064 -20.14642785582058
40.522602836422 -20.163598291954038
40.562908635170984 -20.179146198519252
40.61421395351811 -20.19613252456356
40.657956193352085 -20.208042252388015
40.68538734372739 -20.219071868301654
40.714227411912134 -20.23933940981426
40.73998812023605 -20.261837320158495
40.76418394615642 -20.28685041403761
40.78838213045678 -20.309991097104103
40.81801485478674 -20.331610015956777
40.85386016745478 -20.350756140334493
40.897414774109585 -20.36927753811549
40.94698112970129 -20.385782477836166
40.99815019036882 -20.404340877777667
41.04490405082791 -20.42821161897035
41.08395785691405 -20.45444408160801
41.122414865438515 -20.482860100168306
41.15411170132989 -20.50639018854163
41.182918524179826 -20.528946255198097
41.21131232374394 -20.55338262271882
41.24279520052916 -20.58035411819386
41.28041500884064 -20.61335118301364
41.32177454530399 -20.64530232161894
41.36902535001677 -20.67888206169667
41.41500936609361 -20.70780213141533
41.460402933686076 -20.733851227600248
41.509713012361644 -20.758527206383597
41.561145902602696 -20.782540202148425
41.616421768270435 -20.810913985185355
41.66078005235132 -20.837641850689117
41.699577903617445 -20.864235577463106
41.73218824947071 -20.89103832131462
41.7638531042163 -20.919144103035816
41.795021494483954 -20.947365610224914
41.827839354801334 -20.978615068291838
41.86435023369497 -21.01182852059777
41.904426467318956 -21.046580607793665
41.95187956826515 -21.087204893531652
41.98550990453932 -21.116930186148036
42.015379092713545 -21.14363987668773
42.049172037417264 -21.17074220643777
42.0847513186842 -21.195050582000405
42.1325003177822 -21.22432313951334
42.18869060461085 -21.258871249102274
42.24641652295576 -21.295629360726714
42.291690194727856 -21.324458392195666
42.34160750282789 -21.35663366393003
42.38922868814888 -21.387324687799573
42.45128454593496 -21.425236101609258
42.52887068531752 -21.467515286416617
42.62477302197262 -21.51325877609874
42.723766606775825 -21.561460255026244
42.81226377769172 -21.60694661161822
42.892496105016214 -21.64995830617713
42.95776343005718 -21.686328451626558
43.04192556488291 -21.730597777607628
43.125257755441254 -21.766873235551447
43.18302218938664 -21.791258821427288
43.23948440093776 -21.815794573191535
43.29987985586007 -21.843259906664652
43.35999466437374 -21.870282426748588
43.42600247897069 -21.90059995469135
43.49495868437058 -21.932164056699868
43.56327249430907 -21.962033022476337
43.616233196336395 -21.983647364940726
43.67345714508929 -22.00559018399304
43.73855815377108 -22.030447293281178
43.806245982127415 -22.056090953453655
43.9054573583626 -22.09248545080307
43.96875251874711 -22.11534606916143
44.03967034949708 -22.139829303244806
44.10655534138178 -22.16206931900651
44.17374947671736 -22.184062527699442
44.242949944566504 -22.208154454399953
44.31588206756023 -22.23362597162021
44.39288518920144 -22.26166446307528
44.465643552233026 -22.290900133110796
44.52003188405486 -22.313519018747563
