# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
7.3871 	 9.1770E-11 	  
7.4015 	 8.9556E-11 	  
7.4159 	 8.7341E-11 	  
7.4304 	 8.5131E-11 	  
7.4448 	 8.2934E-11 	  
7.4592 	 8.0755E-11 	  
7.4736 	 7.8603E-11 	  
7.4881 	 7.6483E-11 	  
7.5025 	 7.4402E-11 	  
7.5169 	 7.2368E-11 	  
7.5314 	 7.0387E-11 	  
7.5458 	 6.8467E-11 	  
7.5602 	 6.6612E-11 	  
7.5746 	 6.4825E-11 	  
7.5891 	 6.3102E-11 	  
7.6035 	 6.1442E-11 	  
7.6179 	 5.9841E-11 	  
7.6324 	 5.8298E-11 	  
7.6468 	 5.6810E-11 	  
7.6612 	 5.5374E-11 	  
7.6757 	 5.3988E-11 	  
7.6901 	 5.2649E-11 	  
7.7045 	 5.1355E-11 	  
7.7189 	 5.0104E-11 	  
7.7334 	 4.8893E-11 	  
7.7478 	 4.7719E-11 	  
7.7622 	 4.6581E-11 	  
7.7767 	 4.5475E-11 	  
7.7911 	 4.4399E-11 	  
7.8055 	 4.3352E-11 	  
7.8199 	 4.2329E-11 	  
7.8344 	 4.1329E-11 	  
7.8488 	 4.0350E-11 	  
7.8632 	 3.9389E-11 	  
7.8777 	 3.8445E-11 	  
7.8921 	 3.7518E-11 	  
7.9065 	 3.6608E-11 	  
7.9209 	 3.5715E-11 	  
7.9354 	 3.4838E-11 	  
7.9498 	 3.3978E-11 	  
7.9642 	 3.3133E-11 	  
7.9787 	 3.2304E-11 	  
7.9931 	 3.1490E-11 	  
8.0075 	 3.0692E-11 	  
8.0219 	 2.9908E-11 	  
8.0364 	 2.9139E-11 	  
8.0508 	 2.8384E-11 	  
8.0652 	 2.7643E-11 	  
8.0797 	 2.6916E-11 	  
8.0941 	 2.6202E-11 	  
8.1085 	 2.5502E-11 	  
8.1229 	 2.4815E-11 	  
8.1374 	 2.4141E-11 	  
8.1518 	 2.3479E-11 	  
8.1662 	 2.2829E-11 	  
8.1807 	 2.2194E-11 	  
8.1951 	 2.1573E-11 	  
8.2095 	 2.0967E-11 	  
8.2239 	 2.0379E-11 	  
