# lg(E/GeV) 	 E^2 J (GeV cm-2 sr-1 s-1)   (zmax = 1, m = 5)  
3.6500 	 5.6510E-13 	 
3.6644 	 5.7771E-13 	 
3.6789 	 5.9034E-13 	 
3.6933 	 6.0299E-13 	 
3.7077 	 6.1563E-13 	 
3.7221 	 6.2827E-13 	 
3.7366 	 6.4088E-13 	 
3.7510 	 6.5348E-13 	 
3.7654 	 6.6604E-13 	 
3.7799 	 6.7855E-13 	 
3.7943 	 6.9101E-13 	 
3.8087 	 7.0341E-13 	 
3.8231 	 7.1574E-13 	 
3.8376 	 7.2799E-13 	 
3.8520 	 7.4015E-13 	 
3.8664 	 7.5221E-13 	 
3.8809 	 7.6417E-13 	 
3.8953 	 7.7600E-13 	 
3.9097 	 7.8772E-13 	 
3.9241 	 7.9930E-13 	 
3.9386 	 8.1073E-13 	 
3.9530 	 8.2201E-13 	 
3.9674 	 8.3314E-13 	 
3.9819 	 8.4409E-13 	 
3.9963 	 8.5486E-13 	 
4.0107 	 8.6544E-13 	 
4.0252 	 8.7583E-13 	 
4.0396 	 8.8601E-13 	 
4.0540 	 8.9597E-13 	 
4.0684 	 9.0571E-13 	 
4.0829 	 9.1521E-13 	 
4.0973 	 9.2447E-13 	 
4.1117 	 9.3348E-13 	 
4.1262 	 9.4223E-13 	 
4.1406 	 9.5071E-13 	 
4.1550 	 9.5891E-13 	 
4.1694 	 9.6682E-13 	 
4.1839 	 9.7443E-13 	 
4.1983 	 9.8174E-13 	 
4.2127 	 9.8873E-13 	 
4.2272 	 9.9540E-13 	 
4.2416 	 1.0017E-12 	 
4.2560 	 1.0077E-12 	 
4.2704 	 1.0134E-12 	 
4.2849 	 1.0188E-12 	 
4.2993 	 1.0239E-12 	 
4.3137 	 1.0289E-12 	 
4.3282 	 1.0337E-12 	 
4.3426 	 1.0385E-12 	 
4.3570 	 1.0432E-12 	 
4.3714 	 1.0479E-12 	 
4.3859 	 1.0526E-12 	 
4.4003 	 1.0575E-12 	 
4.4147 	 1.0625E-12 	 
4.4292 	 1.0677E-12 	 
4.4436 	 1.0731E-12 	 
4.4580 	 1.0788E-12 	 
4.4724 	 1.0849E-12 	 
4.4869 	 1.0913E-12 	 
4.5013 	 1.0982E-12 	 
4.5157 	 1.1055E-12 	 
4.5302 	 1.1134E-12 	 
4.5446 	 1.1219E-12 	 
4.5590 	 1.1309E-12 	 
4.5734 	 1.1406E-12 	 
4.5879 	 1.1508E-12 	 
4.6023 	 1.1616E-12 	 
4.6167 	 1.1727E-12 	 
4.6312 	 1.1843E-12 	 
4.6456 	 1.1963E-12 	 
4.6600 	 1.2085E-12 	 
4.6744 	 1.2210E-12 	 
4.6889 	 1.2337E-12 	 
4.7033 	 1.2465E-12 	 
4.7177 	 1.2594E-12 	 
4.7322 	 1.2724E-12 	 
4.7466 	 1.2854E-12 	 
4.7610 	 1.2983E-12 	 
4.7755 	 1.3111E-12 	 
4.7899 	 1.3237E-12 	 
4.8043 	 1.3361E-12 	 
4.8187 	 1.3483E-12 	 
4.8332 	 1.3602E-12 	 
4.8476 	 1.3716E-12 	 
4.8620 	 1.3827E-12 	 
4.8765 	 1.3934E-12 	 
4.8909 	 1.4036E-12 	 
4.9053 	 1.4135E-12 	 
4.9197 	 1.4231E-12 	 
4.9342 	 1.4322E-12 	 
4.9486 	 1.4411E-12 	 
4.9630 	 1.4496E-12 	 
4.9775 	 1.4578E-12 	 
4.9919 	 1.4657E-12 	 
5.0063 	 1.4734E-12 	 
5.0207 	 1.4807E-12 	 
5.0352 	 1.4879E-12 	 
5.0496 	 1.4948E-12 	 
